id,source,target,Effect,Evidence
hrrA-cg1069,hrrA,cg1069,+,Strong
hrrA-hrrA,hrrA,hrrA,+,Strong
hrrA-cpdA,hrrA,cpdA,+,Strong
hrrA-lysC,hrrA,lysC,+,Strong
hrrA-amtR,hrrA,amtR,+,Strong
hrrA-sigC,hrrA,sigC,+,Strong
hrrA-gap,hrrA,gap,+,Strong
hrrA-ptsH,hrrA,ptsH,+,Strong
hrrA-ctaE,hrrA,ctaE,+,Strong
hrrA-ptsM,hrrA,ptsM,+,Strong
hrrA-iolT1,hrrA,iolT1,+,Strong
hrrA-ctaB,hrrA,ctaB,+,Strong
hrrA-ramA,hrrA,ramA,+,Strong
hrrA-ramB,hrrA,ramB,+,Strong
hrrA-hemH,hrrA,hemH,+,Strong
hrrA-hemQ,hrrA,hemQ,+,Strong
hrrA-hemL,hrrA,hemL,-,Strong
hrrA-hemC,hrrA,hemC,-,Strong
hrrA-hemA,hrrA,hemA,+,Strong
hrrA-benR,hrrA,benR,+,Strong
hrrA-hemE,hrrA,hemE,+,Strong
hrrA-hemY,hrrA,hemY,+,Strong
hrrA-cg3226,hrrA,cg3226,+,Strong
hrrA-cg0523,hrrA,cg0523,-,Strong
hrrA-cg0522,hrrA,cg0522,-,Strong
hrrA-cg0520,hrrA,cg0520,-,Strong
amtR-cg1296,amtR,cg1296,-,Strong
amtR-cg1295,amtR,cg1295,-,Strong
amtR-dapD,amtR,dapD,-,Strong
amtR-ureD1,amtR,ureD1,-,Strong
amtR-gdh,amtR,gdh,-,Strong
amtR-glnK,amtR,glnK,-,Strong
amtR-cg3335,amtR,cg3335,-,Strong
amtR-amtB,amtR,amtB,-,Strong
amtR-glnA,amtR,glnA,-,Strong
amtR-glnD,amtR,glnD,-,Strong
amtR-gluD,amtR,gluD,-,Strong
amtR-gluB,amtR,gluB,-,Strong
amtR-gluC,amtR,gluC,-,Strong
amtR-gluA,amtR,gluA,-,Strong
amtR-cg2183,amtR,cg2183,-,Strong
amtR-cg1065,amtR,cg1065,-,Strong
amtR-cg1066,amtR,cg1066,-,Strong
amtR-oppA,amtR,oppA,-,Strong
amtR-oppB,amtR,oppB,-,Strong
amtR-oppD,amtR,oppD,-,Strong
amtR-urtA,amtR,urtA,-,Strong
amtR-amt,amtR,amt,-,Strong
amtR-urtC,amtR,urtC,-,Strong
amtR-urtB,amtR,urtB,-,Strong
amtR-ureB,amtR,ureB,-,Strong
amtR-ureC,amtR,ureC,-,Strong
amtR-ureA,amtR,ureA,-,Strong
amtR-ureF,amtR,ureF,-,Strong
amtR-ureG,amtR,ureG,-,Strong
amtR-ureE,amtR,ureE,-,Strong
amtR-cg1783,amtR,cg1783,-,Strong
amtR-cg1784,amtR,cg1784,-,Strong
amtR-crnT,amtR,crnT,-,Strong
amtR-gltB,amtR,gltB,-,Strong
amtR-gltD,amtR,gltD,-,Strong
amtR-cg0104,amtR,cg0104,-,Strong
lysG-lysE,lysG,lysE,+,Strong
mcbR-hom,mcbR,hom,-,Strong
mcbR-cysI,mcbR,cysI,-,Strong
mcbR-cg2833,mcbR,cg2833,-,Strong
mcbR-metY,mcbR,metY,-,Strong
mcbR-thrB,mcbR,thrB,-,Strong
mcbR-metK,mcbR,metK,-,Strong
mcbR-mcbR,mcbR,mcbR,-,Strong
arnR-arnR,arnR,arnR,+-,Strong
arnR-cg1342,arnR,cg1342,-,Strong
arnR-cg1344,arnR,cg1344,-,Strong
arnR-cg1345,arnR,cg1345,-,Strong
arnR-hmp,arnR,hmp,-,Strong
arnR-narI,arnR,narI,-,Strong
arnR-narH,arnR,narH,-,Strong
csoR-copB,csoR,copB,-,Strong
csoR-cg3282,csoR,cg3282,-,Strong
csoR-cg3280,csoR,cg3280,-,Strong
csoR-cg3411,csoR,cg3411,-,Strong
csoR-csoR,csoR,csoR,-,Strong
csoR-cg0464,csoR,cg0464,-,Strong
pdxR-pdxS,pdxR,pdxS,+,Strong
pdxR-pdxT,pdxR,pdxT,+,Strong
