regulator_id,regulator_name,target_id,target_name,effect,evidence
b1334,Fnr,b3516,gadX,repression,0
b1334,Fnr,b3517,gadA,repression,0
b1334,Fnr,b3518,ccp,activation,1
b1334,Fnr,b3531,bcsZ,activation,0
b1334,Fnr,b3532,bcsB,activation,0
b1334,Fnr,b3540,dppF,repression,0
b1334,Fnr,b3541,dppD,repression,0
b1334,Fnr,b3542,dppC,repression,0
b1334,Fnr,b3543,dppB,repression,0
b1334,Fnr,b3544,dppA,repression,0
b1334,Fnr,b3611,yibN,,
b1334,Fnr,b3724,phoU,activation,0
b1334,Fnr,b3725,pstB,activation,0
b1334,Fnr,b3726,pstA,activation,0
b1334,Fnr,b3727,pstC,activation,0
b1334,Fnr,b3728,pstS,activation,0
b1334,Fnr,b3745,viaA,activation,1
b1334,Fnr,b3746,ravA,activation,1
b1334,Fnr,b3830,ysgA,repression,0
b1334,Fnr,b3908,sodA,repression,0
b1334,Fnr,b3942,katG,activation,0
b1334,Fnr,b4039,ubiC,repression,0
b1334,Fnr,b4040,ubiA,repression,0
b1334,Fnr,b4062,soxS,repression,0
b1334,Fnr,b4063,soxR,repression,0
b1334,Fnr,b4070,nrfA,activation,1
b1334,Fnr,b4071,nrfB,activation,1
b1334,Fnr,b4072,nrfC,activation,1
b1334,Fnr,b4073,nrfD,activation,1
b1334,Fnr,b4074,nrfE,activation,1
b1334,Fnr,b4075,nrfF,activation,1
b1334,Fnr,b4076,nrfG,activation,1
b1334,Fnr,b4079,fdhF,activation,0
b1334,Fnr,b4122,fumB,activation,0
b1334,Fnr,b4123,dcuB,activation,0
b1334,Fnr,b4124,dcuR,activation,0
b1334,Fnr,b4125,dcuS,activation,0
b1334,Fnr,b4133,cadC,activation,0
b1334,Fnr,b4138,dcuA,activation,0
b1334,Fnr,b4139,aspA,activation,0
b1334,Fnr,b4151,frdD,activation,0
b1334,Fnr,b4152,frdC,activation,0
b1334,Fnr,b4153,frdB,activation,0
b1334,Fnr,b4154,frdA,activation,0
b1334,Fnr,b4209,ytfE,repression,0
b1334,Fnr,b4237,nrdG,activation,1
b1334,Fnr,b4238,nrdD,activation,1
b1334,Fnr,b4326,iraD,activation,0
b1334,Fnr,b4401,arcA,unknown,0
b1334,Fnr,b4471,tdcG,activation,0
b1334,Fnr,b4493,gapC,,
b1334,Fnr,b4511,ybdZ,activation,0
b1334,Fnr,b4742,ymjE,repression,0
b0357,FrmR,b0355,frmB,,
b0357,FrmR,b0356,frmA,,
b0357,FrmR,b0357,frmR,,
b2805,FucR,b2799,fucO,activation,0
b2805,FucR,b2800,fucA,activation,0
b2805,FucR,b2801,fucP,activation,0
b2805,FucR,b2802,fucI,activation,0
b2805,FucR,b2803,fucK,activation,0
b2805,FucR,b2804,fucU,activation,0
b2805,FucR,b2805,fucR,activation,0
b0683,Fur,b0116,lpd,unknown,0
b0683,Fur,b0150,fhuA,repression,1
b0683,Fur,b0151,fhuC,repression,1
b0683,Fur,b0152,fhuD,repression,1
b0683,Fur,b0153,fhuB,repression,1
b0683,Fur,b0167,glnD,repression,0
b0683,Fur,b0428,cyoE,repression,0
b0683,Fur,b0429,cyoD,repression,0
b0683,Fur,b0430,cyoC,repression,0
b0683,Fur,b0431,cyoB,repression,0
b0683,Fur,b0432,cyoA,repression,0
b0683,Fur,b0450,glnK,unknown,0
b0683,Fur,b0451,amtB,unknown,0
b0683,Fur,b0583,entD,repression,1
b0683,Fur,b0584,fepA,repression,1
b0683,Fur,b0585,fes,repression,1
b0683,Fur,b0586,entF,repression,1
b0683,Fur,b0587,fepE,repression,1
b0683,Fur,b0588,fepC,repression,1
b0683,Fur,b0589,fepG,repression,1
b0683,Fur,b0590,fepD,repression,1
b0683,Fur,b0591,entS,unknown,1
b0683,Fur,b0592,fepB,repression,1
b0683,Fur,b0593,entC,repression,1
b0683,Fur,b0594,entE,repression,1
b0683,Fur,b0595,entB,repression,1
b0683,Fur,b0596,entA,repression,1
b0683,Fur,b0597,entH,repression,1
b0683,Fur,b0683,fur,repression,1
b0683,Fur,b0721,sdhC,activation,0
b0683,Fur,b0722,sdhD,activation,0
b0683,Fur,b0723,sdhA,activation,0
b0683,Fur,b0724,sdhB,activation,0
b0683,Fur,b0726,sucA,activation,0
b0683,Fur,b0727,sucB,activation,0
b0683,Fur,b0728,sucC,activation,0
b0683,Fur,b0729,sucD,activation,0
b0683,Fur,b0755,gpmA,repression,1
b0683,Fur,b0805,fiu,repression,0
b0683,Fur,b0928,aspC,repression,0
b0683,Fur,b0929,ompF,activation,0
b0683,Fur,b1062,pyrC,repression,1
b0683,Fur,b1102,fhuE,repression,0
b0683,Fur,b1109,ndh,repression,0
b0683,Fur,b1243,oppA,repression,1
b0683,Fur,b1244,oppB,repression,1
b0683,Fur,b1245,oppC,repression,1
b0683,Fur,b1246,oppD,repression,1
b0683,Fur,b1247,oppF,repression,1
b0683,Fur,b1252,tonB,unknown,1
b0683,Fur,b1256,ompW,,
b0683,Fur,b1334,fnr,repression,0
b0683,Fur,b1546,tfaQ,repression,1
b0683,Fur,b1547,stfQ,repression,1
b0683,Fur,b1548,nohA,repression,1
b0683,Fur,b1611,fumC,repression,0
b0683,Fur,b1658,purR,repression,0
b0683,Fur,b1679,sufE,repression,1
b0683,Fur,b1680,sufS,repression,1
b0683,Fur,b1681,sufD,repression,1
b0683,Fur,b1682,sufC,repression,1
b0683,Fur,b1683,sufB,repression,1
b0683,Fur,b1684,sufA,repression,1
b0683,Fur,b1732,katE,activation,0
b0683,Fur,b1761,gdhA,unknown,0
b0683,Fur,b1821,mntP,activation,0
b0683,Fur,b1852,zwf,repression,0
b0683,Fur,b1891,flhC,repression,0
b0683,Fur,b1892,flhD,repression,0
b0683,Fur,b1905,ftnA,activation,1
b0683,Fur,b1973,zinT,activation,0
b0683,Fur,b1988,nac,repression,0
b0683,Fur,b2029,gnd,repression,0
b0683,Fur,b2106,rcnA,repression,0
b0683,Fur,b2107,rcnB,repression,0
b0683,Fur,b2155,cirA,repression,1
b0683,Fur,b2392,mntH,repression,0
b0683,Fur,b2552,hmp,repression,0
b0683,Fur,b2579,grcA,repression,0
b0683,Fur,b2671,ygaC,repression,0
b0683,Fur,b2673,nrdH,repression,0
b0683,Fur,b2674,nrdI,repression,0
b0683,Fur,b2675,nrdE,repression,0
b0683,Fur,b2676,nrdF,repression,0
b0683,Fur,b2741,rpoS,repression,0
b0683,Fur,b3005,exbD,repression,1
b0683,Fur,b3006,exbB,repression,1
b0683,Fur,b3070,nfeF,repression,0
b0683,Fur,b3124,garK,repression,1
b0683,Fur,b3125,garR,repression,1
b0683,Fur,b3126,garL,repression,1
b0683,Fur,b3127,garP,repression,1
b0683,Fur,b3212,gltB,repression,0
b0683,Fur,b3213,gltD,repression,0
b0683,Fur,b3214,gltF,repression,0
b0683,Fur,b3324,gspC,repression,1
b0683,Fur,b3325,gspD,repression,1
b0683,Fur,b3326,gspE,repression,1
b0683,Fur,b3327,gspF,repression,1
b0683,Fur,b3328,gspG,repression,1
b0683,Fur,b3329,gspH,repression,1
b0683,Fur,b3330,gspI,repression,1
b0683,Fur,b3331,gspJ,repression,1
b0683,Fur,b3332,gspK,repression,1
b0683,Fur,b3333,gspL,repression,1
b0683,Fur,b3334,gspM,repression,1
b0683,Fur,b3335,gspO,repression,1
b0683,Fur,b3408,feoA,repression,0
b0683,Fur,b3409,feoB,repression,0
b0683,Fur,b3410,feoC,repression,0
b0683,Fur,b3441,yhhY,repression,0
b0683,Fur,b3908,sodA,repression,1
b0683,Fur,b3938,metJ,repression,0
b0683,Fur,b3942,katG,activation,0
b0683,Fur,b4019,metH,repression,0
b0683,Fur,b4062,soxS,repression,0
b0683,Fur,b4063,soxR,repression,0
b0683,Fur,b4122,fumB,activation,0
b0683,Fur,b4287,fecE,repression,1
b0683,Fur,b4288,fecD,repression,1
b0683,Fur,b4289,fecC,repression,1
b0683,Fur,b4290,fecB,repression,1
b0683,Fur,b4291,fecA,repression,1
b0683,Fur,b4292,fecR,repression,1
b0683,Fur,b4293,fecI,repression,1
b0683,Fur,b4367,fhuF,repression,1
b0683,Fur,b4511,ybdZ,repression,1
b0683,Fur,b4567,yjjZ,repression,1
b3512,GadE,b0178,skp,activation,0
b3512,GadE,b0179,lpxD,activation,0
b3512,GadE,b0180,fabZ,activation,0
b3512,GadE,b0181,lpxA,activation,0
b3512,GadE,b0428,cyoE,activation,0
b3512,GadE,b0429,cyoD,activation,0
b3512,GadE,b0430,cyoC,activation,0
b3512,GadE,b0431,cyoB,activation,0
b3512,GadE,b0432,cyoA,activation,0
b3512,GadE,b0889,lrp,activation,0
b3512,GadE,b1492,gadC,activation,1
b3512,GadE,b1493,gadB,activation,1
b3512,GadE,b1923,fliC,activation,0
b3512,GadE,b1951,rcsA,activation,1
b3512,GadE,b2029,gnd,activation,0
b3512,GadE,b3212,gltB,activation,1
b3512,GadE,b3213,gltD,activation,1
b3512,GadE,b3214,gltF,activation,1
b3512,GadE,b3491,yhiM,activation,0
b3512,GadE,b3508,yhiD,activation,1
b3512,GadE,b3509,hdeB,activation,1
b3512,GadE,b3510,hdeA,activation,1
b3512,GadE,b3511,hdeD,activation,1
b3512,GadE,b3512,gadE,activation,1
b3512,GadE,b3513,mdtE,activation,1
b3512,GadE,b3514,mdtF,activation,1
b3512,GadE,b3515,gadW,activation,1
b3512,GadE,b3516,gadX,activation,1
b3512,GadE,b4056,yjbQ,activation,0
b3512,GadE,b4057,yjbR,activation,0
b3512,GadE,b4177,purA,activation,0
,GadE-RcsB,b3491,yhiM,activation,1
,GadE-RcsB,b3506,slp,activation,1
,GadE-RcsB,b3507,dctR,activation,1
,GadE-RcsB,b3516,gadX,activation,1
,GadE-RcsB,b3517,gadA,activation,1
,GadE-RcsB,b3800,aslB,activation,1
,GadE-RcsB,b4115,adiC,activation,1
,GadE-RcsB,b4131,cadA,activation,1
,GadE-RcsB,b4132,cadB,activation,1
b3515,GadW,b1492,gadC,unknown,1
b3515,GadW,b1493,gadB,unknown,1
b3515,GadW,b3506,slp,repression,0
b3515,GadW,b3507,dctR,repression,0
b3515,GadW,b3508,yhiD,unknown,1
b3515,GadW,b3509,hdeB,unknown,1
b3515,GadW,b3510,hdeA,unknown,1
b3515,GadW,b3512,gadE,activation,0
b3515,GadW,b3513,mdtE,activation,0
b3515,GadW,b3514,mdtF,activation,0
b3515,GadW,b3515,gadW,repression,0
b3515,GadW,b3516,gadX,unknown,1
b3515,GadW,b3517,gadA,unknown,1
b3516,GadX,b0439,lon,activation,0
b3516,GadX,b0450,glnK,activation,0
b3516,GadX,b0451,amtB,activation,0
b3516,GadX,b0485,glsA,activation,0
b3516,GadX,b0486,ybaT,activation,0
b3516,GadX,b0674,asnB,activation,0
b3516,GadX,b1237,hns,activation,0
b3516,GadX,b1333,uspE,activation,0
b3516,GadX,b1492,gadC,activation,1
b3516,GadX,b1493,gadB,activation,1
b3516,GadX,b1497,ydeM,repression,0
b3516,GadX,b1498,ydeN,repression,0
b3516,GadX,b1583,ynfB,repression,0
b3516,GadX,b1584,speG,repression,0
b3516,GadX,b1634,dtpA,repression,0
b3516,GadX,b2741,rpoS,activation,0
b3516,GadX,b3506,slp,activation,1
b3516,GadX,b3507,dctR,activation,1
b3516,GadX,b3508,yhiD,unknown,1
b3516,GadX,b3509,hdeB,unknown,1
b3516,GadX,b3510,hdeA,unknown,1
b3516,GadX,b3511,hdeD,activation,1
b3516,GadX,b3512,gadE,activation,1
b3516,GadX,b3513,mdtE,activation,0
b3516,GadX,b3514,mdtF,activation,0
b3516,GadX,b3515,gadW,unknown,0
b3516,GadX,b3516,gadX,activation,1
b3516,GadX,b3517,gadA,activation,1
b3516,GadX,b3966,btuB,repression,1
b3516,GadX,b3967,murI,repression,1
b3516,GadX,b4131,cadA,activation,0
b3516,GadX,b4132,cadB,activation,0
b2837,GalR,b0756,galM,unknown,1
b2837,GalR,b0757,galK,unknown,1
b2837,GalR,b0758,galT,unknown,1
b2837,GalR,b0759,galE,unknown,1
b2837,GalR,b2148,mglC,repression,0
b2837,GalR,b2149,mglA,repression,0
b2837,GalR,b2150,mglB,repression,0
b2837,GalR,b2151,galS,repression,0
b2837,GalR,b2837,galR,repression,1
b2837,GalR,b2943,galP,repression,1
b2151,GalS,b0756,galM,unknown,1
b2151,GalS,b0757,galK,unknown,1
b2151,GalS,b0758,galT,unknown,1
b2151,GalS,b0759,galE,unknown,1
b2151,GalS,b2148,mglC,repression,0
b2151,GalS,b2149,mglA,repression,0
b2151,GalS,b2150,mglB,repression,0
b2151,GalS,b2151,galS,repression,0
b2151,GalS,b2837,galR,repression,0
b2151,GalS,b2943,galP,repression,1
b4498,GatR,b2091,gatD,repression,0
b4498,GatR,b2092,gatC,repression,0
b4498,GatR,b2093,gatB,repression,0
b4498,GatR,b2094,gatA,repression,0
b4498,GatR,b2095,gatZ,repression,0
b4498,GatR,b2096,gatY,repression,0
b2808,GcvA,b2808,gcvA,repression,1
b2808,GcvA,b2903,gcvP,unknown,1
b2808,GcvA,b2904,gcvH,unknown,1
b2808,GcvA,b2905,gcvT,unknown,1
,GlaR,b0052,pdxA,,
,GlaR,b0088,murD,,
,GlaR,b0112,aroP,,
,GlaR,b0113,pdhR,,
,GlaR,b0139,htrE,,
,GlaR,b0141,yadN,,
,GlaR,b0186,ldcC,,
,GlaR,b0467,priC,,
,GlaR,b0468,ybaN,,
,GlaR,b0469,apt,,
,GlaR,b0497,rhsD,,
,GlaR,b0525,ppiB,,
,GlaR,b0526,cysS,,
,GlaR,b0635,mrdA,,
,GlaR,b0940,elfC,,
,GlaR,b0942,ycbU,,
,GlaR,b0943,ycbV,,
,GlaR,b0964,yccT,,
,GlaR,b0965,yccU,,
,GlaR,b1020,phoH,,
,GlaR,b1060,bssS,,
,GlaR,b1102,fhuE,,
,GlaR,b1103,hinT,,
,GlaR,b1168,pdeG,,
,GlaR,b1177,ycgJ,,
,GlaR,b1178,pliG,,
,GlaR,b1196,ycgY,,
,GlaR,b1202,ycgV,,
,GlaR,b1212,prmC,,
,GlaR,b1213,ychQ,,
,GlaR,b1215,kdsA,,
,GlaR,b1216,chaA,,
,GlaR,b1217,chaB,,
,GlaR,b1218,chaC,,
,GlaR,b1235,rssB,,
,GlaR,b1248,yciU,,
,GlaR,b1312,ycjP,,
,GlaR,b1375,ynaE,,
,GlaR,b1428,ydcK,,
,GlaR,b1429,tehA,,
,GlaR,b1499,ydeO,,
,GlaR,b1500,safA,,
,GlaR,b1518,lsrG,,
,GlaR,b1519,tam,,
,GlaR,b1542,ydfI,,
,GlaR,b1544,ydfK,,
,GlaR,b1668,ydhS,,
,GlaR,b1760,ynjH,,
,GlaR,b1761,gdhA,,
,GlaR,b1781,yeaE,,
,GlaR,b1820,yobD,,
,GlaR,b1886,tar,,
,GlaR,b1974,yodB,,
,GlaR,b2041,rfbB,,
,GlaR,b2078,baeS,,
,GlaR,b2111,yehD,,
,GlaR,b2112,yehE,,
,GlaR,b2124,yehS,,
,GlaR,b2149,mglA,,
,GlaR,b2237,inaA,,
,GlaR,b2273,yfbN,,
,GlaR,b2274,yfbO,,
,GlaR,b2293,hxpA,,
,GlaR,b2294,yfbU,,
,GlaR,b2332,yfcO,,
,GlaR,b2339,yfcV,,
,GlaR,b2347,yfdC,,
,GlaR,b2372,yfdV,,
,GlaR,b2373,oxc,,
,GlaR,b2382,ypdC,,
,GlaR,b2502,ppx,,
,GlaR,b2602,yfiL,,
,GlaR,b2603,yfiR,,
,GlaR,b2604,dgcN,,
,GlaR,b2647,ypjA,,
,GlaR,b2659,glaH,repression,1
,GlaR,b2660,lhgD,repression,1
,GlaR,b2661,gabD,repression,1
,GlaR,b2662,gabT,repression,1
,GlaR,b2663,gabP,repression,1
,GlaR,b2670,alaE,,
,GlaR,b2751,cysN,,
,GlaR,b2760,casA,,
,GlaR,b2808,gcvA,,
,GlaR,b3010,yqhC,,
,GlaR,b3023,ygiV,,
,GlaR,b3024,ygiW,,
,GlaR,b3060,ttdR,,
,GlaR,b3061,ttdA,,
,GlaR,b3078,ygjI,,
,GlaR,b3214,gltF,,
,GlaR,b3216,yhcD,,
,GlaR,b3284,smg,,
,GlaR,b3389,aroB,,
,GlaR,b3507,dctR,,
,GlaR,b3515,gadW,,
,GlaR,b3516,gadX,,
,GlaR,b3661,nlpA,,
,GlaR,b3698,yidB,,
,GlaR,b3818,yigG,,
,GlaR,b3858,yihD,,
,GlaR,b3873,yihM,,
,GlaR,b3909,kdgT,,
,GlaR,b4004,zraR,,
,GlaR,b4090,rpiB,,
,GlaR,b4133,cadC,,
,GlaR,b4161,rsgA,,
,GlaR,b4162,orn,,
,GlaR,b4199,yjfY,,
,GlaR,b4200,rpsF,,
,GlaR,b4249,bdcA,,
,GlaR,b4251,bdcR,,
,GlaR,b4267,idnD,,
,GlaR,b4268,idnK,,
,GlaR,b4304,sgcC,,
,GlaR,b4364,yjjP,,
,GlaR,b4365,yjjQ,,
,GlaR,b4461,yfjD,,
,GlaR,b4487,yjdP,,
b2980,GlcC,b2975,glcA,activation,1
b2980,GlcC,b2976,glcB,activation,1
b2980,GlcC,b2977,glcG,activation,1
b2980,GlcC,b2979,glcD,activation,1
b2980,GlcC,b2980,glcC,repression,1
b2980,GlcC,b4467,glcF,activation,1
b2980,GlcC,b4468,glcE,activation,1
b3423,GlpR,b2239,glpQ,repression,1
b3423,GlpR,b2240,glpT,repression,1
b3423,GlpR,b2241,glpA,repression,1
b3423,GlpR,b2242,glpB,repression,1
b3423,GlpR,b2243,glpC,repression,1
b3423,GlpR,b3426,glpD,repression,1
b3423,GlpR,b3925,glpX,repression,1
b3423,GlpR,b3926,glpK,repression,1
b3423,GlpR,b3927,glpF,repression,1
b2554,GlrR,b2570,rseC,activation,1
b2554,GlrR,b2571,rseB,activation,1
b2554,GlrR,b2572,rseA,activation,1
b2554,GlrR,b2573,rpoE,activation,1
b2554,GlrR,b4725,rseD,activation,1
b3438,GntR,b1850,eda,repression,1
b3438,GntR,b1851,edd,repression,1
b3438,GntR,b3413,yhgH,repression,0
b3438,GntR,b3414,nfuA,repression,0
b3438,GntR,b3415,gntT,repression,1
b3438,GntR,b3437,gntK,repression,1
b3438,GntR,b4264,idnR,repression,0
b3438,GntR,b4265,idnT,repression,0
b3438,GntR,b4266,idnO,repression,0
b3438,GntR,b4267,idnD,repression,0
b3438,GntR,b4268,idnK,repression,0
b3438,GntR,b4476,gntU,repression,1
,Guanidinium,b4148,gdx,,
b2706,GutM,b2702,srlA,activation,0
b2706,GutM,b2703,srlE,activation,0
b2706,GutM,b2704,srlB,activation,0
b2706,GutM,b2705,srlD,activation,0
b2706,GutM,b2706,gutM,activation,0
b2706,GutM,b2707,srlR,activation,0
b2706,GutM,b2708,gutQ,activation,0
,H-NS,b0019,nhaA,repression,0
,H-NS,b0020,nhaR,repression,0
,H-NS,b0034,caiF,repression,0
,H-NS,b0035,caiE,repression,0
,H-NS,b0036,caiD,repression,0
,H-NS,b0037,caiC,repression,0
,H-NS,b0038,caiB,repression,0
,H-NS,b0039,caiA,repression,0
,H-NS,b0040,caiT,repression,0
,H-NS,b0076,leuO,repression,1
,H-NS,b0077,ilvI,repression,0
,H-NS,b0078,ilvH,repression,0
,H-NS,b0161,degP,repression,0
,H-NS,b0342,lacA,repression,1
,H-NS,b0343,lacY,repression,1
,H-NS,b0344,lacZ,repression,1
,H-NS,b0435,bolA,repression,0
,H-NS,b0564,appY,repression,1
,H-NS,b0585,fes,activation,0
,H-NS,b0586,entF,activation,0
,H-NS,b0587,fepE,activation,0
,H-NS,b0733,cydA,repression,1
,H-NS,b0734,cydB,repression,1
,H-NS,b0756,galM,repression,1
,H-NS,b0757,galK,repression,1
,H-NS,b0758,galT,repression,1
,H-NS,b0759,galE,repression,1
,H-NS,b0812,dps,repression,1
,H-NS,b0880,cspD,activation,0
,H-NS,b0889,lrp,repression,1
,H-NS,b0921,cmoM,activation,0
,H-NS,b0922,mukF,activation,0
,H-NS,b0923,mukE,activation,0
,H-NS,b0924,mukB,activation,0
,H-NS,b1037,csgG,repression,1
,H-NS,b1038,csgF,repression,1
,H-NS,b1039,csgE,repression,1
,H-NS,b1040,csgD,repression,1
,H-NS,b1182,hlyE,unknown,1
,H-NS,b1237,hns,repression,1
,H-NS,b1257,yciE,repression,1
,H-NS,b1258,yciF,repression,1
,H-NS,b1259,yciG,repression,1
,H-NS,b1482,osmC,repression,0
,H-NS,b1499,ydeO,repression,1
,H-NS,b1501,ydeP,repression,1
,H-NS,b1597,asr,repression,0
,H-NS,b1599,mdtI,repression,1
,H-NS,b1600,mdtJ,repression,1
,H-NS,b1891,flhC,activation,1
,H-NS,b1892,flhD,activation,1
,H-NS,b1905,ftnA,repression,1
,H-NS,b1920,tcyJ,activation,0
,H-NS,b1921,fliZ,activation,0
,H-NS,b1922,fliA,activation,0
,H-NS,b1923,fliC,activation,0
,H-NS,b1951,rcsA,repression,0
,H-NS,b1967,hchA,repression,1
,H-NS,b2216,rcsD,repression,1
,H-NS,b2217,rcsB,repression,1
,H-NS,b2234,nrdA,repression,1
,H-NS,b2235,nrdB,repression,1
,H-NS,b2236,yfaE,repression,1
,H-NS,b2306,hisP,activation,0
,H-NS,b2307,hisM,activation,0
,H-NS,b2308,hisQ,activation,0
,H-NS,b2309,hisJ,activation,0
,H-NS,b2369,evgA,repression,1
,H-NS,b2370,evgS,repression,1
,H-NS,b2421,cysM,repression,0
,H-NS,b2422,cysA,repression,0
,H-NS,b2423,cysW,repression,0
,H-NS,b2424,cysU,repression,0
,H-NS,b2425,cysP,repression,0
,H-NS,b2535,csiE,activation,0
,H-NS,b2659,glaH,activation,0
,H-NS,b2660,lhgD,activation,0
,H-NS,b2661,gabD,activation,0
,H-NS,b2662,gabT,activation,0
,H-NS,b2663,gabP,activation,0
,H-NS,b2669,stpA,repression,1
,H-NS,b2677,proV,repression,1
,H-NS,b2678,proW,repression,1
,H-NS,b2679,proX,repression,1
,H-NS,b2702,srlA,activation,0
,H-NS,b2703,srlE,activation,0
,H-NS,b2704,srlB,activation,0
,H-NS,b2705,srlD,activation,0
,H-NS,b2706,gutM,activation,0
,H-NS,b2707,srlR,activation,0
,H-NS,b2708,gutQ,activation,0
,H-NS,b2754,cas2,repression,1
,H-NS,b2755,cas1,repression,1
,H-NS,b2756,casE,repression,1
,H-NS,b2757,casD,repression,1
,H-NS,b2758,casC,repression,1
,H-NS,b2759,casB,repression,1
,H-NS,b2760,casA,repression,1
,H-NS,b2782,mazF,activation,0
,H-NS,b2783,mazE,activation,0
,H-NS,b2784,relA,activation,0
,H-NS,b2912,fau,repression,1
,H-NS,b3124,garK,repression,0
,H-NS,b3125,garR,repression,0
,H-NS,b3126,garL,repression,0
,H-NS,b3127,garP,repression,0
,H-NS,b3265,acrE,repression,0
,H-NS,b3266,acrF,repression,0
,H-NS,b3322,gspB,repression,1
,H-NS,b3323,gspA,repression,1
,H-NS,b3324,gspC,repression,1
,H-NS,b3325,gspD,repression,1
,H-NS,b3326,gspE,repression,1
,H-NS,b3327,gspF,repression,1
,H-NS,b3328,gspG,repression,1
,H-NS,b3329,gspH,repression,1
,H-NS,b3330,gspI,repression,1
,H-NS,b3331,gspJ,repression,1
,H-NS,b3332,gspK,repression,1
,H-NS,b3333,gspL,repression,1
,H-NS,b3334,gspM,repression,1
,H-NS,b3335,gspO,repression,1
,H-NS,b3338,chiA,repression,1
,H-NS,b3365,nirB,repression,1
,H-NS,b3366,nirD,repression,1
,H-NS,b3367,nirC,repression,1
,H-NS,b3368,cysG,repression,1
,H-NS,b3491,yhiM,repression,1
,H-NS,b3506,slp,repression,1
,H-NS,b3507,dctR,repression,1
,H-NS,b3508,yhiD,repression,1
,H-NS,b3509,hdeB,repression,1
,H-NS,b3510,hdeA,repression,1
,H-NS,b3511,hdeD,repression,1
,H-NS,b3512,gadE,repression,1
,H-NS,b3513,mdtE,repression,1
,H-NS,b3514,mdtF,repression,1
,H-NS,b3515,gadW,repression,1
,H-NS,b3516,gadX,repression,1
,H-NS,b3517,gadA,repression,1
,H-NS,b3556,cspA,repression,1
,H-NS,b3665,adeD,repression,0
,H-NS,b3721,bglB,repression,1
,H-NS,b3722,bglF,repression,1
,H-NS,b3723,bglG,repression,1
,H-NS,b4032,malG,,
,H-NS,b4033,malF,,
,H-NS,b4034,malE,,
,H-NS,b4116,adiY,repression,1
,H-NS,b4117,adiA,repression,0
,H-NS,b4131,cadA,repression,1
,H-NS,b4132,cadB,repression,1
,H-NS,b4133,cadC,repression,1
,H-NS,b4237,nrdG,repression,1
,H-NS,b4238,nrdD,repression,1
,H-NS,b4312,fimB,repression,1
,H-NS,b4313,fimE,repression,1
,H-NS,b4314,fimA,activation,1
,H-NS,b4315,fimI,activation,1
,H-NS,b4316,fimC,activation,1
,H-NS,b4317,fimD,activation,1
,H-NS,b4318,fimF,activation,1
,H-NS,b4319,fimG,activation,1
,H-NS,b4320,fimH,activation,1
,H-NS,b4364,yjjP,repression,1
,H-NS,b4365,yjjQ,repression,1
,H-NS,b4366,bglJ,repression,1
,H-NS,b4480,hdfR,repression,1
,H-NS,b4511,ybdZ,activation,0
,H;,b3088,alx,,
,HU,b0687,seqA,repression,0
,HU,b0688,pgm,repression,0
,HU,b0756,galM,repression,1
,HU,b0757,galK,repression,1
,HU,b0758,galT,repression,1
,HU,b0759,galE,repression,1
,HU,b1907,tyrP,repression,0
,HU,b3161,mtr,repression,0
b2537,HcaR,b2537,hcaR,repression,1
b2537,HcaR,b2538,hcaE,activation,1
b2537,HcaR,b2539,hcaF,activation,1
b2537,HcaR,b2540,hcaC,activation,1
b2537,HcaR,b2541,hcaB,activation,1
b2537,HcaR,b2542,hcaD,activation,1
b4480,HdfR,b1891,flhC,repression,1
b4480,HdfR,b1892,flhD,repression,1
b4480,HdfR,b3212,gltB,activation,1
b4480,HdfR,b3213,gltD,activation,1
b4480,HdfR,b3214,gltF,activation,1
b4480,HdfR,b3764,maoP,,
b4172,Hfq,b1817,manX,,
b4172,Hfq,b2155,cirA,,
b4172,Hfq,b2733,mutS,,
b1438,HicB,b1438,hicB,repression,1
b1438,HicB,b4532,hicA,repression,1
b3082,HigA,b3082,higA,repression,1
b3082,HigA,b3083,higB,repression,1
,HigBA,b3082,higA,repression,1
,HigBA,b3083,higB,repression,1
,HipAB,b1507,hipA,repression,1
,HipAB,b1508,hipB,repression,1
,HipAB,b2782,mazF,repression,1
,HipAB,b2783,mazE,repression,1
,HipAB,b2784,relA,repression,1
b1508,HipB,b1507,hipA,repression,1
b1508,HipB,b1508,hipB,repression,1
b1508,HipB,b2451,eutA,,
b1508,HipB,b2452,eutH,,
b1508,HipB,b2782,mazF,repression,1
b1508,HipB,b2783,mazE,repression,1
b1508,HipB,b2784,relA,repression,1
b1508,HipB,b3081,fadH,repression,1
,His-tRNA,b2019,hisG,,
,His-tRNA,b2020,hisD,,
,His-tRNA,b2021,hisC,,
,His-tRNA,b2022,hisB,,
,His-tRNA,b2023,hisH,,
,His-tRNA,b2024,hisA,,
,His-tRNA,b2025,hisF,,
,His-tRNA,b2026,hisI,,
b1969,HprR,b0428,cyoE,repression,0
b1969,HprR,b0429,cyoD,repression,0
b1969,HprR,b0430,cyoC,repression,0
b1969,HprR,b0431,cyoB,repression,0
b1969,HprR,b0432,cyoA,repression,0
b1969,HprR,b0570,cusS,activation,1
b1969,HprR,b0571,cusR,activation,1
b1969,HprR,b0572,cusC,activation,1
b1969,HprR,b0573,cusF,activation,1
b1969,HprR,b0574,cusB,activation,1
b1969,HprR,b0575,cusA,activation,1
b1969,HprR,b1970,hiuH,activation,1
b2491,HyfR,b2481,hyfA,activation,0
b2491,HyfR,b2482,hyfB,activation,0
b2491,HyfR,b2483,hyfC,activation,0
