Node	AbsOutCoh	AbsInCoh	NodeLevel	Network	FracInCoh	FracOutCoh	Diff_InOutCoh	TotCoh
yviE	0.0	12.17237289980717	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.17237289980717
ykqA	0.0	12.599984999371795	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.599984999371795
ffh	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
opuAA	0.0	15.812680535593966	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	15.812680535593966
opuAB	0.0	15.812680535593966	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	15.812680535593966
yjdF	0.0	14.372389982440273	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	14.372389982440273
feuB	0.0	14.42877856678287	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	14.42877856678287
BSU35609	0.0	16.30018105415426	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	16.30018105415426
comEA	0.0	10.311858345950773	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	10.311858345950773
comEC	0.0	10.311858345950773	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	10.311858345950773
sspE	0.0	19.808394726411183	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	19.808394726411183
sipS	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
comC	0.0	10.311858345950773	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	10.311858345950773
yukD	0.0	12.008815304609378	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.008815304609378
manP	0.0	14.372389982440273	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	14.372389982440273
trmD	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
sufC	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
clpY	0.0	11.401305506925581	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	11.401305506925581
yosX	0.0	18.490843768011658	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	18.490843768011658
manA	0.0	14.372389982440273	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	14.372389982440273
ycbK	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
comZ	0.0	14.31893060090805	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	14.31893060090805
rimP	0.0	13.136463642791629	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	13.136463642791629
braB	0.0	10.790058646976677	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	10.790058646976677
comP	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
cysL	1.1036383235144358	12.158849752833085	Middle	224308_v2022_sSW22_regNetwork	0.9167849714803757	0.08321502851962426	0.8335699429607515	13.26248807634752
glcP	0.0	13.81395621315727	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	13.81395621315727
glcR	0.7357588823429572	12.158849752833085	Middle	224308_v2022_sSW22_regNetwork	0.9429405805821952	0.05705941941780479	0.8858811611643904	12.894608635176041
wapA	0.0	13.819339923170944	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	13.819339923170944
comA	24.912392455874908	12.97358018114592	Middle	224308_v2022_sSW22_regNetwork	0.3424375640410139	0.6575624359589861	-0.3151248719179722	37.88597263702083
rimM	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
dnaN	0.0	10.338496426373329	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	10.338496426373329
guaA	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
lytE	0.0	14.2381509641408	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	14.2381509641408
new_2273724_2273988_c	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
glmU	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
mreD	0.0	11.389927664002878	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	11.389927664002878
lytR	0.3678794411714786	15.001544581143841	Middle	224308_v2022_sSW22_regNetwork	0.9760642011933991	0.023935798806600905	0.9521284023867982	15.36942402231532
ctc	0.0	14.372389982440273	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	14.372389982440273
pbpD	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
iolR	4.7824327352292215	12.158849752833085	Middle	224308_v2022_sSW22_regNetwork	0.7177053898605865	0.2822946101394135	0.43541077972117304	16.941282488062306
iolS	0.0	12.158849752833085	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.158849752833085
secY	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
hprT	3.0	17.880289026892935	Middle	224308_v2022_sSW22_regNetwork	0.8563238278868589	0.1436761721131411	0.7126476557737178	20.880289026892935
lmrB	0.0	12.158849752833085	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.158849752833085
hprK	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
yqiH	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
yqiK	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
yaaB	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
nadA	0.0	12.158849752833085	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.158849752833085
arsC	0.0	12.760253297437698	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.760253297437698
comX	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
hmp	0.0	19.71130694488525	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	19.71130694488525
fapR	4.046673852886264	13.043982862623723	Middle	224308_v2022_sSW22_regNetwork	0.7632230334827418	0.2367769665172582	0.5264460669654836	17.090656715509986
alsS	0.0	14.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	14.97358018114592
rpmH	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
rpmJ	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
lctP	0.0	13.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	13.97358018114592
rpmC	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
rpmD	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
lgt	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
yotM	0.0	18.490843768011658	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	18.490843768011658
yotN	0.0	18.490843768011658	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	18.490843768011658
yotH	0.0	18.490843768011658	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	18.490843768011658
yotI	0.0	18.490843768011658	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	18.490843768011658
yotJ	0.0	18.490843768011658	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	18.490843768011658
yotK	0.0	18.490843768011658	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	18.490843768011658
yotD	0.0	18.490843768011658	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	18.490843768011658
yuxK	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
yotG	0.0	18.490843768011658	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	18.490843768011658
yuxO	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
yotB	0.0	18.490843768011658	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	18.490843768011658
nusA	2.5751560882003504	13.136463642791629	Middle	224308_v2022_sSW22_regNetwork	0.8360986243117429	0.16390137568825713	0.6721972486234857	15.711619730991979
comQ	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
lepA	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
rsgI	0.0	15.368177330084615	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	15.368177330084615
hupA	0.0	14.17805794248126	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	14.17805794248126
yqgH	0.0	17.434051082764825	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	17.434051082764825
rtpA	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
ypbS	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
ypbR	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
fabD	0.0	13.043982862623723	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	13.043982862623723
fabG	0.0	13.043982862623723	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	13.043982862623723
fabF	0.0	13.617521055957631	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	13.617521055957631
pdhA	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
fabL	0.0	19.808394726411183	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	19.808394726411183
yqaF	0.0	13.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	13.97358018114592
dus1	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
BSU_rRNA_19	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
pdhC	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
gpmI	0.0	12.158849752833085	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.158849752833085
opuBA	0.0	17.812680535593962	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	17.812680535593962
hrcA	3.310914970543307	12.158849752833085	Middle	224308_v2022_sSW22_regNetwork	0.7859750920749184	0.21402490792508155	0.5719501841498369	15.469764723376391
ansA	0.0	13.341459622317398	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	13.341459622317398
cysE	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
arsB	0.0	12.760253297437698	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.760253297437698
rpsD	0.3678794411714786	12.158849752833085	Middle	224308_v2022_sSW22_regNetwork	0.9706324423978487	0.029367557602151262	0.9412648847956975	12.526729194004563
yvcP	4.0	14.368177330084615	Middle	224308_v2022_sSW22_regNetwork	0.7822320675525855	0.21776793244741455	0.5644641351051709	18.368177330084613
yvcQ	0.0	14.368177330084615	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	14.368177330084615
mecA	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
pssA	0.0	15.368177330084615	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	15.368177330084615
ydhF	0.0	16.3688208769398	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	16.3688208769398
rocR	33.01653572071264	12.554358281468243	Middle	224308_v2022_sSW22_regNetwork	0.27549071740544373	0.7245092825945563	-0.44901856518911254	45.57089400218088
wapI	0.0	13.819339923170944	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	13.819339923170944
mtlA	0.0	14.337851006612707	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	14.337851006612707
yvcD	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
mtlF	0.0	14.337851006612707	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	14.337851006612707
mtlD	0.0	14.337851006612707	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	14.337851006612707
ykoP	0.0	20.54540650487104	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	20.54540650487104
lutR	8.0	12.97358018114592	Middle	224308_v2022_sSW22_regNetwork	0.6185677442332161	0.38143225576678386	0.2371354884664323	20.97358018114592
cspB	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
yflI	0.0	13.115520772164345	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	13.115520772164345
yflH	0.0	13.115520772164345	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	13.115520772164345
lutA	0.0	10.82653060441873	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	10.82653060441873
defA	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
lutB	0.0	10.82653060441873	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	10.82653060441873
ywrC	1.1036383235144358	12.158849752833085	Middle	224308_v2022_sSW22_regNetwork	0.9167849714803757	0.08321502851962426	0.8335699429607515	13.26248807634752
flgK	0.0	12.17237289980717	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.17237289980717
topB	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
rsmB	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
minC	0.0	11.389927664002878	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	11.389927664002878
rpsF	0.0	10.311858345950773	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	10.311858345950773
ldh	0.0	13.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	13.97358018114592
iscS1	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
yqdA	0.0	13.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	13.97358018114592
gutA	0.0	13.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	13.97358018114592
gutB	0.0	13.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	13.97358018114592
alsD	0.0	14.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	14.97358018114592
cssS	0.0	14.368177330084615	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	14.368177330084615
cssR	5.0	14.368177330084615	Middle	224308_v2022_sSW22_regNetwork	0.7418445775879234	0.25815542241207656	0.4836891551758469	19.368177330084613
ylxX	0.0	16.044607081022896	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	16.044607081022896
sufD	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
mreB	0.0	11.389927664002878	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	11.389927664002878
mreC	0.0	11.389927664002878	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	11.389927664002878
fumC	0.0	13.275716162059496	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	13.275716162059496
lmrA	1.8393972058573929	12.158849752833085	Middle	224308_v2022_sSW22_regNetwork	0.8685980315045487	0.13140196849545127	0.7371960630090975	13.998246958690478
sufS	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
alkA	0.0	14.368177330084615	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	14.368177330084615
sufU	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
mtnK	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
adk	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
BSU_rRNA_20	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
BSU_rRNA_21	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
mtnX	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
rnc	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
ccdC	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
opuBC	0.0	17.812680535593962	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	17.812680535593962
opuBB	0.0	17.812680535593962	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	17.812680535593962
opuBD	0.0	17.812680535593962	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	17.812680535593962
rpsJ	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
ptsI	0.0	13.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	13.97358018114592
ptsH	0.0	13.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	13.97358018114592
ychF	0.0	10.311858345950773	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	10.311858345950773
rpsH	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
cadA	0.0	13.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	13.97358018114592
ptsG	0.0	13.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	13.97358018114592
galE	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
spoIIIE	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
gamP	0.0	12.158849752833085	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.158849752833085
dppA	0.0	11.401305506925581	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	11.401305506925581
dppB	0.0	11.401305506925581	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	11.401305506925581
dppD	0.0	11.401305506925581	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	11.401305506925581
dppE	0.0	11.401305506925581	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	11.401305506925581
yotC	0.0	18.490843768011658	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	18.490843768011658
gamA	0.0	12.158849752833085	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.158849752833085
thrZ	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
capC	0.0	12.008815304609378	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.008815304609378
pstB2	0.0	17.434051082764825	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	17.434051082764825
dppC	0.0	11.401305506925581	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	11.401305506925581
liaG	0.0	14.368177330084615	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	14.368177330084615
nadE	0.0	14.372389982440273	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	14.372389982440273
proI	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
proH	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
psd	0.0	15.368177330084615	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	15.368177330084615
proB	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
proA	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
new_1399409_1400187	0.0	20.54540650487104	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	20.54540650487104
trpP	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
gbsB	0.0	13.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	13.97358018114592
murB	0.0	16.044607081022896	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	16.044607081022896
gyrA	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
murG	0.0	16.044607081022896	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	16.044607081022896
ydjE	0.0	13.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	13.97358018114592
pbpF	0.0	14.317369704052375	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	14.317369704052375
ywhA	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
yaaA	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
liaI	0.0	14.368177330084615	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	14.368177330084615
ribT	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
ribH	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
xynA	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
ykuN	0.0	22.819791902566216	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	22.819791902566216
ribE	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
ribD	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
sufB	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
yvoD	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
obg	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
yvoF	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
efeU	0.0	18.211639207859534	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	18.211639207859534
capA	0.0	12.008815304609378	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.008815304609378
pheS	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
map	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
efeM	0.0	18.211639207859534	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	18.211639207859534
yabE	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
pheT	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
yfhQ	0.0	20.703090828665612	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	20.703090828665612
pyrK	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
yueC	0.0	12.008815304609378	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.008815304609378
yueB	0.0	12.008815304609378	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.008815304609378
htpG	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
rnjA	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
catD	0.0	14.671015627836006	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	14.671015627836006
catE	0.0	14.671015627836006	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	14.671015627836006
opuD	0.0	14.372389982440273	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	14.372389982440273
BSU_CDS_3119273	0.0	12.158849752833085	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.158849752833085
flgM	0.0	12.17237289980717	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.17237289980717
feuC	0.0	14.42877856678287	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	14.42877856678287
pabC	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
pabB	0.0	12.97358018114592	Output	224308_v2022_sSW22_regNetwork	1.0	0.0	1.0	12.97358018114592
