Experiment	Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash	R1	R2
SRX5320807	SRR8517363	2019-02-01 02:15:18	2019-02-01 02:13:51	4662461	301430893	4662461	64	87	NC_008563.fna	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR8517363/SRR8517363.1	Ec_S_Gent_-_010m_rep2_	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP183116	PRJNA518730		518730	SRS4316582	SAMN10856304	simple	562	Escherichia coli	Ec_S_Gent_-_010m_rep2_							no					BROAD INSTITUTE OF MIT AND HARVARD	SRA842608		public	B0BDB24FB4C1EECE2CFF522A93447099	3D146DCFBA471807442B04AE6783387E		
SRX5320808	SRR8517362	2019-02-01 02:15:18	2019-02-01 02:14:00	5238282	335871628	5238282	64	101	NC_008563.fna	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR8517362/SRR8517362.1	Ec_R_Cip_+_000m_rep1_2	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP183116	PRJNA518730		518730	SRS4316583	SAMN10856309	simple	562	Escherichia coli	Ec_R_Cip_+_000m_rep1_2							no					BROAD INSTITUTE OF MIT AND HARVARD	SRA842608		public	859F4F57B2E754C0A416F18707F2D914	9EDEC7C6E81330C55F3A1C646A1806ED		
SRX5320809	SRR8517361	2019-02-01 02:15:18	2019-02-01 02:13:57	4491556	287703513	4491556	64	83	NC_008563.fna	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR8517361/SRR8517361.1	Ec_R_Cip_+_000m_rep2_2	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP183116	PRJNA518730		518730	SRS4316584	SAMN10856310	simple	562	Escherichia coli	Ec_R_Cip_+_000m_rep2_2							no					BROAD INSTITUTE OF MIT AND HARVARD	SRA842608		public	19413DA6D757B04D0E7859C11201167D	D5808E62402B45798F7B2A34D7629557		
SRX5320835	SRR8517335	2019-02-01 02:15:19	2019-02-01 02:13:26	3035665	196763930	3035665	64	78	NC_008563.fna	https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-16/SRR8517335/SRR8517335.1	Ec_S_Gent_+_060m_rep2_r2	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP183116	PRJNA518730		518730	SRS4316609	SAMN10856452	simple	562	Escherichia coli	Ec_S_Gent_+_060m_rep2_r2							no					BROAD INSTITUTE OF MIT AND HARVARD	SRA842608		public	30A79AFBB135DFD0B90ADB4440E555C7	6F797EAC3E3482F212CDBD618E5B3C0E		
SRX5320836	SRR8517334	2019-02-01 02:15:19	2019-02-01 02:13:21	2500713	161836443	2500713	64	66	NC_008563.fna	https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-16/SRR8517334/SRR8517334.1	Ec_S_Gent_+_060m_rep1_r2	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP183116	PRJNA518730		518730	SRS4316611	SAMN10856451	simple	562	Escherichia coli	Ec_S_Gent_+_060m_rep1_r2							no					BROAD INSTITUTE OF MIT AND HARVARD	SRA842608		public	991E47F872C21CB6D41B47E40EC66011	CC42026167FF46C9117DBF6EAAEC74D9		
SRX5320850	SRR8517320	2019-02-01 02:15:19	2019-02-01 02:13:16	2351368	152306092	2351368	64	63	NC_008563.fna	https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-16/SRR8517320/SRR8517320.1	Ec_R_Cip_-_030m_rep1_r2	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP183116	PRJNA518730		518730	SRS4316625	SAMN10856369	simple	562	Escherichia coli	Ec_R_Cip_-_030m_rep1_r2							no					BROAD INSTITUTE OF MIT AND HARVARD	SRA842608		public	848767D2C8C9E6055D51E9D462954E15	3CEC41124F4407A433FA3B0A53344891		
SRX5320851	SRR8517319	2019-02-01 02:15:19	2019-02-01 02:13:12	1589902	103235435	1589902	64	43	NC_008563.fna	https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-16/SRR8517319/SRR8517319.1	Ec_R_Cip_-_030m_rep2_r2	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP183116	PRJNA518730		518730	SRS4316626	SAMN10856370	simple	562	Escherichia coli	Ec_R_Cip_-_030m_rep2_r2							no					BROAD INSTITUTE OF MIT AND HARVARD	SRA842608		public	DFFFB992595C791B34F345E1289B87D1	28932D1683907389579FE7BDCA44BFE1		
SRX5320853	SRR8517317	2019-02-01 02:15:19	2019-02-01 02:13:25	3053392	197337042	3053392	64	80	NC_008563.fna	https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-16/SRR8517317/SRR8517317.1	Ec_R_Cip_+_030m_rep1_r2	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP183116	PRJNA518730		518730	SRS4316628	SAMN10856361	simple	562	Escherichia coli	Ec_R_Cip_+_030m_rep1_r2							no					BROAD INSTITUTE OF MIT AND HARVARD	SRA842608		public	8B8B2363E0A1D4520EF66F9745934B32	6D4B839AB7CA675B0A8737E669523BA9		
SRX5320854	SRR8517316	2019-02-01 02:15:19	2019-02-01 02:13:24	2310893	150107119	2310893	64	62	NC_008563.fna	https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-16/SRR8517316/SRR8517316.1	Ec_R_Cip_+_030m_rep2_r2	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP183116	PRJNA518730		518730	SRS4316629	SAMN10856362	simple	562	Escherichia coli	Ec_R_Cip_+_030m_rep2_r2							no					BROAD INSTITUTE OF MIT AND HARVARD	SRA842608		public	830FD25FBA1FC4F0617450EC19FA3E5A	DE4053817BFF51F6D50B261663E74F25		
SRX5320855	SRR8517315	2019-02-01 02:15:19	2019-02-01 02:13:22	2872197	185564876	2872197	64	76	NC_008563.fna	https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-16/SRR8517315/SRR8517315.1	Ec_R_Cip_+_060m_rep1_r2	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP183116	PRJNA518730		518730	SRS4316630	SAMN10856363	simple	562	Escherichia coli	Ec_R_Cip_+_060m_rep1_r2							no					BROAD INSTITUTE OF MIT AND HARVARD	SRA842608		public	CB26B3B52AEC82DF9ABC62B0762D6DC4	7CEC46A18D53EC5C9F399822AFCE290A		
SRX5320856	SRR8517314	2019-02-01 02:15:19	2019-02-01 02:13:22	2879903	186119826	2879903	64	74	NC_008563.fna	https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-16/SRR8517314/SRR8517314.1	Ec_R_Cip_+_060m_rep2_r2	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP183116	PRJNA518730		518730	SRS4316631	SAMN10856364	simple	562	Escherichia coli	Ec_R_Cip_+_060m_rep2_r2							no					BROAD INSTITUTE OF MIT AND HARVARD	SRA842608		public	DA0B78367910939708BA1DAF8E3BEAC5	936588C52DAA6A7A09CD91A10964D7F2		
SRX5320857	SRR8517313	2019-02-01 02:15:19	2019-02-01 02:13:02	878492	57009927	878492	64	24	NC_008563.fna	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR8517313/SRR8517313.1	Ec_R_Cip_-_000m_rep1_r2	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP183116	PRJNA518730		518730	SRS4316632	SAMN10856365	simple	562	Escherichia coli	Ec_R_Cip_-_000m_rep1_r2							no					BROAD INSTITUTE OF MIT AND HARVARD	SRA842608		public	8F766C038414DC129CBE325DBDB925F9	2A3F2668A086D6235C3AA48D79C1CF1E		
SRX5320858	SRR8517312	2019-02-01 02:15:19	2019-02-01 02:13:23	2324263	150267900	2324263	64	61	NC_008563.fna	https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-16/SRR8517312/SRR8517312.1	Ec_R_Cip_-_000m_rep2_r2	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP183116	PRJNA518730		518730	SRS4316633	SAMN10856366	simple	562	Escherichia coli	Ec_R_Cip_-_000m_rep2_r2							no					BROAD INSTITUTE OF MIT AND HARVARD	SRA842608		public	12619C8D99FF68F2A3EE13D3406E065F	DD8C04E269229373D2D164E18E1FC448		
SRX5320859	SRR8517311	2019-02-01 02:15:19	2019-02-01 02:13:35	2793488	180376810	2793488	64	73	NC_008563.fna	https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-16/SRR8517311/SRR8517311.1	Ec_R_Cip_-_010m_rep1_r2	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP183116	PRJNA518730		518730	SRS4316634	SAMN10856367	simple	562	Escherichia coli	Ec_R_Cip_-_010m_rep1_r2							no					BROAD INSTITUTE OF MIT AND HARVARD	SRA842608		public	C15E5B4D7C325778129E9938B73AD0D2	E33BE4ED0EA79E249ADC0BA8EC1C14C4		
SRX5320860	SRR8517310	2019-02-01 02:15:19	2019-02-01 02:13:22	2563068	165943237	2563068	64	67	NC_008563.fna	https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-16/SRR8517310/SRR8517310.1	Ec_R_Cip_-_010m_rep2_r2	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP183116	PRJNA518730		518730	SRS4316636	SAMN10856368	simple	562	Escherichia coli	Ec_R_Cip_-_010m_rep2_r2							no					BROAD INSTITUTE OF MIT AND HARVARD	SRA842608		public	EF6435B80378B41A38B7DAEA2057F7B0	920F21B44C881BEEFEF69458997FF0CC		
SRX5320861	SRR8517309	2019-02-01 02:16:19	2019-02-01 02:14:13	6622319	428452804	6622319	64	124	NC_008563.fna	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR8517309/SRR8517309.1	Ec_R_Gent_-_060m_rep1_	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP183116	PRJNA518730		518730	SRS4316635	SAMN10856283	simple	562	Escherichia coli	Ec_R_Gent_-_060m_rep1_							no					BROAD INSTITUTE OF MIT AND HARVARD	SRA842608		public	23F26274BF68D8419912F18B1930CC47	B360A2535C9742FB610D45D731C14487		
SRX5320862	SRR8517308	2019-02-01 02:16:19	2019-02-01 02:14:25	6594682	429326300	6594682	65	123	NC_008563.fna	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR8517308/SRR8517308.1	Ec_R_Gent_-_060m_rep2_	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP183116	PRJNA518730		518730	SRS4316637	SAMN10856284	simple	562	Escherichia coli	Ec_R_Gent_-_060m_rep2_							no					BROAD INSTITUTE OF MIT AND HARVARD	SRA842608		public	997FBAB3B147773399D9240649E6C5FF	DB419C29358294EA0C1040995A12E33E		
SRX5320863	SRR8517307	2019-02-01 02:15:19	2019-02-01 02:13:54	4292381	280579972	4292381	65	80	NC_008563.fna	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR8517307/SRR8517307.1	Ec_R_Gent_-_030m_rep1_	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP183116	PRJNA518730		518730	SRS4316638	SAMN10856281	simple	562	Escherichia coli	Ec_R_Gent_-_030m_rep1_							no					BROAD INSTITUTE OF MIT AND HARVARD	SRA842608		public	A025DBE766B5EF667F1CD5D11D9329FD	BE57992E39EBD48FCBA992EEC3856043		
SRX5320864	SRR8517306	2019-02-01 02:15:19	2019-02-01 02:14:10	5898481	382589099	5898481	64	110	NC_008563.fna	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR8517306/SRR8517306.1	Ec_R_Gent_-_030m_rep2_	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP183116	PRJNA518730		518730	SRS4316639	SAMN10856282	simple	562	Escherichia coli	Ec_R_Gent_-_030m_rep2_							no					BROAD INSTITUTE OF MIT AND HARVARD	SRA842608		public	A496ED1693EC3105F45465649C0F3524	FC62220D7A72B9F9381AE8D4008068CE		
SRX5320865	SRR8517305	2019-02-01 02:16:19	2019-02-01 02:14:41	6803926	440151431	6803926	64	126	NC_008563.fna	https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-16/SRR8517305/SRR8517305.1	Ec_S_Cip_+_010m_rep1_	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP183116	PRJNA518730		518730	SRS4316640	SAMN10856287	simple	562	Escherichia coli	Ec_S_Cip_+_010m_rep1_							no					BROAD INSTITUTE OF MIT AND HARVARD	SRA842608		public	5C36B323B98E72E2F32B915161BDCEAC	BEEF375612BDE78DE051D815D2DCEE29		
SRX5320866	SRR8517304	2019-02-01 02:15:19	2019-02-01 02:14:00	4944899	319578918	4944899	64	91	NC_008563.fna	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR8517304/SRR8517304.1	Ec_S_Cip_+_010m_rep2_	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP183116	PRJNA518730		518730	SRS4316641	SAMN10856288	simple	562	Escherichia coli	Ec_S_Cip_+_010m_rep2_							no					BROAD INSTITUTE OF MIT AND HARVARD	SRA842608		public	9DFD3AD85584C25F55BEA3754B16E7A9	F60A06AA5BE21CA730397A6BCD02A626		
