MAN_Code,Topology_Class,Circuit,Motif_Size,Level_String,Num_Input_Nodes,Num_Middle_Nodes,Num_Output_Nodes,NDA_String,Num_Unique_NDAs,Team_String,Num_Unique_Teams,TF_String,Num_TFs,Count
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,M37.49 : M37.49,2,1_2,2,NonTF_NonTF,0,4
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,M37.8 : Intermodular,2,3_1,2,NonTF_NonTF,0,4
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,M48 : M48,2,39_1,2,NonTF_NonTF,0,4
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,Global regulator : Basal machinery,2,21_1,2,TF_NonTF,1,3
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,Global regulator : Basal machinery,2,23_2,2,TF_NonTF,1,3
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,Global regulator : Basal machinery,2,8_1,2,NonTF_NonTF,0,3
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,Global regulator : Intermodular,2,14_2,2,TF_NonTF,1,3
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,Global regulator : M3,2,23_1,2,TF_NonTF,1,3
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,Global regulator : M37.1,2,14_1,2,TF_NonTF,1,3
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,Global regulator : M37.1,2,23_1,2,TF_NonTF,1,3
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,Global regulator : M37.1,2,5_1,2,TF_NonTF,1,3
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,Global regulator : M37.10,2,29_1,2,TF_NonTF,1,3
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,Global regulator : M37.18,2,76_2,2,NonTF_NonTF,0,3
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,Global regulator : M37.3,2,23_2,2,TF_NonTF,1,3
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,Global regulator : M37.34,2,46_1,2,NonTF_NonTF,0,3
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,Global regulator : M37.5,2,29_2,2,TF_NonTF,1,3
